id,question
015001372, Are there any roads or paths leading away from the field?
015001372, Are there any buildings or structures in the field?
015001372, Are there any signs of human activity in the surrounding area?
015001372, Are there any other features in the field besides grass?
015001372, Are there any shadows cast by the clouds in the sky?
015001373,What is the approximate size of the grass field?
015001373,Are there any trees or other vegetation in the field?
015001373,Are there any structures or buildings in the field?
015001373,Are there any roads or pathways leading to the field?
015001373,Are there any other fields or areas of land nearby?
015001373,Are there any bodies of water nearby?
015001373,Are there any animals or people in the field?
015001373,Are there any fences or other boundaries around the field?
015001373,Is the grass field flat or hilly?
015001373, Are there any shadows or other features in the field?
015001373, Are there any clouds in the sky above the field?
015001373, Is the grass field in a rural or urban area?
015001373, Are there any other colors in the field besides green?
015001373, Are there any patterns or shapes in the field?
015001373, Are there any roads or pathways leading away from the field?
015001373, Are there any other fields or areas of land visible in the distance?
015001373, Are there any bodies of water visible in the distance?
015001373, Are there any shadows or other features in the sky above the field?
015001373, Are there any clouds or other features in the sky above the field?
015001373, Are there any other colors in the sky above the field besides blue?
015001374,How many trees are in the field?
015001374,What is the approximate size of the field?
015001374,Is there any water in the field?
015001374,Are there any buildings in the field?
015001374,Are there any roads in the field?
015001374,Are there any animals in the field?
015001374,Are there any fences in the field?
015001374,Are there any other structures in the field?
